record_id,date,warehouse_id,warehouse_name,region,city,warehouse_type,monthly_demand,monthly_supply,current_inventory,safety_stock,reorder_point,lead_time_days,lead_time_variability,order_volume,fulfillment_rate,stockout_incidents,overstock_quantity,warehouse_capacity,capacity_utilization,inventory_turnover,historical_demand_variance,seasonal_demand_index,supplier_reliability,transit_delay_days,sku_count,regional_consumption_momentum,inventory_imbalance_risk,year,month,quarter,is_festive_quarter,demand_to_supply_ratio,dsr_equilibrium_deviation,lead_time_variability_index,stockout_severity_frequency_score,warehouse_capacity_utilization,safety_stock_coverage_ratio,inventory_days_of_supply,demand_volatility_index,supply_gap_ratio,reorder_gap,excess_inventory_ratio,shortage_gap_units,transit_risk_index,cluster_name
REC-2023-09-WH-34,2023-09,WH-34,Depot South-6 — Coimbatore Industrial Hub,South,Coimbatore,Regional DC,33100.99,20843.88,417.32,12142.3,25272.36,11.9,6.63,1017.0,0.645,8,0.0,75000,0.006,25.0,23187393.05,1.119,0.838,0.5,530,0.095,Understock / Shortage,2023,9,3,0,1.588,0.588,0.5571,22.2,0.0056,0.034,0.38,0.1455,0.3703,-24855.04,0.0,11724.98,0.743,Cluster 1 — High-Velocity Shortage Risk
REC-2023-10-WH-34,2023-10,WH-34,Depot South-6 — Coimbatore Industrial Hub,South,Coimbatore,Regional DC,40896.67,26556.22,138.8,12285.82,27417.59,11.1,5.42,1510.0,0.66,9,0.0,75000,0.002,25.0,23992994.63,1.367,0.777,3.5,530,0.116,Understock / Shortage,2023,10,4,1,1.54,0.54,0.4883,24.3,0.0019,0.011,0.1,0.1198,0.3507,-27278.79,0.0,12147.02,5.842,Cluster 1 — High-Velocity Shortage Risk
REC-2023-11-WH-34,2023-11,WH-34,Depot South-6 — Coimbatore Industrial Hub,South,Coimbatore,Regional DC,39490.08,24147.05,423.37,14520.85,32028.12,13.3,6.64,1095.0,0.615,5,0.0,75000,0.006,25.0,19887533.71,1.354,0.784,0.7,530,0.12,Understock / Shortage,2023,11,4,1,1.6354,0.6354,0.4992,14.625,0.0056,0.029,0.32,0.1129,0.3885,-31604.75,0.0,14097.48,1.154,Cluster 1 — High-Velocity Shortage Risk
REC-2023-12-WH-34,2023-12,WH-34,Depot South-6 — Coimbatore Industrial Hub,South,Coimbatore,Regional DC,41317.64,28592.51,154.93,12708.37,31714.48,13.8,5.57,1472.0,0.702,8,0.0,75000,0.002,25.0,38543908.51,1.173,0.851,1.5,530,0.191,Understock / Shortage,2023,12,4,1,1.4451,0.4451,0.4036,19.92,0.0021,0.012,0.11,0.1503,0.308,-31559.55,0.0,12553.44,2.17,Cluster 1 — High-Velocity Shortage Risk
REC-2024-01-WH-34,2024-01,WH-34,Depot South-6 — Coimbatore Industrial Hub,South,Coimbatore,Regional DC,28277.83,18593.0,132.62,9512.14,22991.24,14.3,6.06,1255.0,0.663,5,0.0,75000,0.002,25.0,18878195.24,0.912,0.791,0.4,530,0.198,Understock / Shortage,2024,1,1,0,1.5209,0.5209,0.4238,13.425,0.0018,0.014,0.14,0.1537,0.3425,-22858.62,0.0,9379.52,0.651,Cluster 1 — High-Velocity Shortage Risk
REC-2024-02-WH-34,2024-02,WH-34,Depot South-6 — Coimbatore Industrial Hub,South,Coimbatore,Regional DC,31146.63,18999.76,188.18,8893.83,21767.77,12.4,5.15,1409.0,0.614,8,0.0,75000,0.003,25.0,47991621.23,0.897,0.785,0.3,530,0.212,Understock / Shortage,2024,2,1,0,1.6393,0.6393,0.4153,23.44,0.0025,0.021,0.18,0.2224,0.39,-21579.59,0.0,8705.65,0.494,Cluster 1 — High-Velocity Shortage Risk
REC-2024-03-WH-34,2024-03,WH-34,Depot South-6 — Coimbatore Industrial Hub,South,Coimbatore,Regional DC,34467.35,22584.53,92.84,13688.33,28853.96,13.2,7.17,1242.0,0.661,7,0.0,75000,0.001,25.0,10442950.68,0.995,0.794,0.7,530,0.253,Understock / Shortage,2024,3,1,0,1.5261,0.5261,0.5432,18.865,0.0012,0.007,0.08,0.0938,0.3448,-28761.12,0.0,13595.49,1.133,Cluster 1 — High-Velocity Shortage Risk
REC-2024-04-WH-34,2024-04,WH-34,Depot South-6 — Coimbatore Industrial Hub,South,Coimbatore,Regional DC,40354.27,19884.17,708.15,15363.0,35136.59,14.7,6.86,1822.0,0.495,10,0.0,75000,0.009,25.0,22275769.08,1.139,0.702,5.65,530,0.16,Understock / Shortage,2024,4,2,0,2.0295,1.0295,0.4667,35.25,0.0094,0.046,0.53,0.117,0.5073,-34428.44,0.0,14654.85,10.701,Cluster 1 — High-Velocity Shortage Risk
REC-2024-05-WH-34,2024-05,WH-34,Depot South-6 — Coimbatore Industrial Hub,South,Coimbatore,Regional DC,41106.88,29048.51,445.68,14144.52,29765.13,11.4,6.24,1338.0,0.724,8,0.0,75000,0.006,25.0,13167468.37,1.16,0.771,1.9,530,0.199,Understock / Shortage,2024,5,2,0,1.4151,0.4151,0.5474,19.04,0.0059,0.032,0.33,0.0883,0.2933,-29319.45,0.0,13698.84,3.205,Cluster 1 — High-Velocity Shortage Risk
REC-2024-06-WH-34,2024-06,WH-34,Depot South-6 — Coimbatore Industrial Hub,South,Coimbatore,Regional DC,37804.6,28379.59,329.86,12967.87,28719.79,12.5,6.18,1132.0,0.762,7,0.0,75000,0.004,25.0,51436932.63,1.023,0.823,3.2,530,0.101,Understock / Shortage,2024,6,2,0,1.3321,0.3321,0.4944,15.33,0.0044,0.025,0.26,0.1897,0.2493,-28389.93,0.0,12638.01,4.899,Cluster 1 — High-Velocity Shortage Risk
REC-2024-07-WH-34,2024-07,WH-34,Depot South-6 — Coimbatore Industrial Hub,South,Coimbatore,Regional DC,27475.81,18579.18,158.57,9456.51,21637.45,13.3,6.24,961.0,0.688,8,0.0,75000,0.002,25.0,3348009.73,0.889,0.902,0.2,530,0.139,Understock / Shortage,2024,7,3,0,1.4788,0.4788,0.4692,20.48,0.0021,0.017,0.17,0.0666,0.3238,-21478.88,0.0,9297.94,0.259,Cluster 1 — High-Velocity Shortage Risk
REC-2024-08-WH-34,2024-08,WH-34,Depot South-6 — Coimbatore Industrial Hub,South,Coimbatore,Regional DC,32244.63,23635.93,365.07,11037.98,26622.88,14.5,6.17,923.0,0.738,4,0.0,75000,0.005,25.0,7985139.69,0.921,0.868,0.2,530,0.186,Understock / Shortage,2024,8,3,0,1.3642,0.3642,0.4255,9.24,0.0049,0.033,0.34,0.0876,0.267,-26257.81,0.0,10672.91,0.279,Cluster 1 — High-Velocity Shortage Risk
REC-2024-09-WH-34,2024-09,WH-34,Depot South-6 — Coimbatore Industrial Hub,South,Coimbatore,Regional DC,37216.19,27747.36,593.25,13606.76,29857.83,13.1,6.59,1072.0,0.755,4,0.0,75000,0.008,25.0,10007053.28,1.035,0.804,2.5,530,0.2,Understock / Shortage,2024,9,3,0,1.3413,0.3413,0.5031,8.9,0.0079,0.044,0.48,0.085,0.2544,-29264.58,0.0,13013.51,3.97,Cluster 1 — High-Velocity Shortage Risk
REC-2024-10-WH-34,2024-10,WH-34,Depot South-6 — Coimbatore Industrial Hub,South,Coimbatore,Regional DC,49895.27,29410.62,397.6,16735.92,36527.71,11.9,6.07,1595.0,0.601,7,0.0,75000,0.005,25.0,61737537.11,1.338,0.821,0.0,530,0.145,Understock / Shortage,2024,10,4,1,1.6965,0.6965,0.5101,20.965,0.0053,0.024,0.24,0.1575,0.4106,-36130.11,0.0,16338.32,0.0,Cluster 1 — High-Velocity Shortage Risk
REC-2024-11-WH-34,2024-11,WH-34,Depot South-6 — Coimbatore Industrial Hub,South,Coimbatore,Regional DC,51194.51,37562.61,347.14,15605.39,38472.27,13.4,5.47,1508.0,0.741,11,0.0,75000,0.005,25.0,142223147.8025,1.358,0.843,5.65,530,0.145,Understock / Shortage,2024,11,4,1,1.3629,0.3629,0.4082,25.245,0.0046,0.022,0.2,0.2329,0.2663,-38125.13,0.0,15258.25,8.311,Cluster 1 — High-Velocity Shortage Risk
REC-2024-12-WH-34,2024-12,WH-34,Depot South-6 — Coimbatore Industrial Hub,South,Coimbatore,Regional DC,43378.51,28858.18,53.92,13738.61,32680.56,13.1,5.69,1955.0,0.673,7,0.0,75000,0.001,25.0,16625415.26,1.159,0.735,0.3,530,0.246,Understock / Shortage,2024,12,4,1,1.5032,0.5032,0.4344,18.445,0.0007,0.004,0.04,0.094,0.3347,-32626.64,0.0,13684.69,0.538,Cluster 1 — High-Velocity Shortage Risk
REC-2023-01-WH-35,2023-01,WH-35,Facility South-7 — Madurai South Gateway,South,Madurai,Urban Depot,16453.35,20343.5,36015.03,2197.6,9272.54,12.9,2.33,457.0,0.981,0,23446.09,44000,0.819,5.48,6452582.54,0.932,0.99,0.2,144,0.155,Overstock,2023,1,1,0,0.8088,-0.1912,0.1806,0.0,0.8185,16.388,65.67,0.1544,-0.2364,26742.49,0.5329,0.0,0.206,Cluster 2 — Chronic Overstock Buffers
REC-2023-02-WH-35,2023-02,WH-35,Facility South-7 — Madurai South Gateway,South,Madurai,Urban Depot,14191.66,15096.33,36919.7,1632.85,7120.29,11.6,2.04,394.0,0.951,0,27350.14,44000,0.839,4.61,5393645.48,0.899,0.972,0.2,144,0.102,Overstock,2023,2,1,0,0.9401,-0.0599,0.1759,0.0,0.8391,22.611,78.05,0.1636,-0.0637,29799.41,0.6216,0.0,0.217,Cluster 2 — Chronic Overstock Buffers
REC-2023-03-WH-35,2023-03,WH-35,Facility South-7 — Madurai South Gateway,South,Madurai,Urban Depot,16965.92,18763.54,38717.32,2105.24,8326.08,11.0,2.1,575.0,0.99,0,27233.38,44000,0.88,5.26,3247997.13,1.038,0.941,0.8,144,0.133,Overstock,2023,3,1,0,0.9042,-0.0958,0.1909,0.0,0.8799,18.391,68.46,0.1062,-0.106,30391.24,0.6189,0.0,0.942,Cluster 2 — Chronic Overstock Buffers
REC-2023-04-WH-35,2023-04,WH-35,Facility South-7 — Madurai South Gateway,South,Madurai,Urban Depot,21966.28,23953.95,40704.99,2608.54,10736.06,11.1,2.05,768.0,0.958,0,26056.12,44000,0.925,6.48,13327558.92,1.112,0.928,1.6,144,0.125,Overstock,2023,4,2,0,0.917,-0.083,0.1847,0.0,0.9251,15.605,55.59,0.1662,-0.0905,29968.93,0.5922,0.0,1.946,Cluster 2 — Chronic Overstock Buffers
REC-2023-05-WH-35,2023-05,WH-35,Facility South-7 — Madurai South Gateway,South,Madurai,Urban Depot,22196.67,26075.8,44584.12,2298.76,11695.35,12.7,1.8,622.0,0.998,0,29440.63,44000,1.013,5.97,19497085.96,1.165,0.99,0.0,144,0.2,Overstock,2023,5,2,0,0.8512,-0.1488,0.1417,0.0,1.0133,19.395,60.26,0.1989,-0.1748,32888.77,0.6691,0.0,0.0,Cluster 2 — Chronic Overstock Buffers
REC-2023-06-WH-35,2023-06,WH-35,Facility South-7 — Madurai South Gateway,South,Madurai,Urban Depot,18083.89,19781.26,46281.49,2387.76,9500.76,11.8,2.25,692.0,0.994,0,33199.09,44000,1.052,4.69,5987555.26,0.957,0.99,0.6,144,0.176,Overstock,2023,6,2,0,0.9142,-0.0858,0.1907,0.0,1.0519,19.383,76.78,0.1353,-0.0939,36780.73,0.7545,0.0,0.618,Cluster 2 — Chronic Overstock Buffers
REC-2023-07-WH-35,2023-07,WH-35,Facility South-7 — Madurai South Gateway,South,Madurai,Urban Depot,18435.3,22973.06,50819.25,2087.18,9461.3,12.0,1.92,721.0,0.958,0,38227.18,44000,1.155,4.35,1628500.09,0.866,0.99,4.0,144,0.185,Overstock,2023,7,3,0,0.8025,-0.1975,0.16,0.0,1.155,24.348,82.7,0.0692,-0.2461,41357.95,0.8688,0.0,4.12,Cluster 2 — Chronic Overstock Buffers
REC-2023-08-WH-35,2023-08,WH-35,Facility South-7 — Madurai South Gateway,South,Madurai,Urban Depot,14711.8,17406.99,53514.44,1521.75,7455.51,12.1,1.74,598.0,0.957,0,43776.3,44000,1.216,3.3,3516956.18,0.924,0.918,0.5,144,0.158,Overstock,2023,8,3,0,0.8452,-0.1548,0.1438,0.0,1.2162,35.166,109.13,0.1275,-0.1832,46058.93,0.9949,0.0,0.623,Cluster 2 — Chronic Overstock Buffers
REC-2023-09-WH-35,2023-09,WH-35,Facility South-7 — Madurai South Gateway,South,Madurai,Urban Depot,20245.71,24719.08,57987.81,2186.62,11567.13,13.9,1.86,902.0,0.972,0,43140.75,44000,1.318,4.19,4969255.34,1.083,0.957,1.2,144,0.053,Overstock,2023,9,3,0,0.819,-0.181,0.1338,0.0,1.3179,26.519,85.93,0.1101,-0.221,46420.68,0.9805,0.0,1.355,Cluster 2 — Chronic Overstock Buffers
REC-2023-10-WH-35,2023-10,WH-35,Facility South-7 — Madurai South Gateway,South,Madurai,Urban Depot,21050.16,24371.01,61308.66,2771.09,12173.49,13.4,2.33,573.0,0.989,0,44978.54,44000,1.393,4.12,8140169.43,1.321,0.99,0.9,144,0.204,Overstock,2023,10,4,1,0.8637,-0.1363,0.1739,0.0,1.3934,22.124,87.38,0.1355,-0.1578,49135.17,1.0222,0.0,0.927,Cluster 2 — Chronic Overstock Buffers
REC-2023-11-WH-35,2023-11,WH-35,Facility South-7 — Madurai South Gateway,South,Madurai,Urban Depot,25765.31,27663.43,63206.78,3182.31,14089.62,12.7,2.15,1126.0,0.95,0,44343.7,44000,1.437,4.89,13013418.73,1.397,0.923,0.5,144,0.094,Overstock,2023,11,4,1,0.9314,-0.0686,0.1693,0.0,1.4365,19.862,73.6,0.14,-0.0737,49117.16,1.0078,0.0,0.615,Cluster 2 — Chronic Overstock Buffers
REC-2023-12-WH-35,2023-12,WH-35,Facility South-7 — Madurai South Gateway,South,Madurai,Urban Depot,20729.48,26170.59,68647.89,2449.04,9220.67,9.8,2.06,645.0,0.969,0,55753.66,44000,1.56,3.62,12000173.94,1.153,0.989,2.3,144,0.11,Overstock,2023,12,4,1,0.7921,-0.2079,0.2102,0.0,1.5602,28.031,99.35,0.1671,-0.2625,59427.22,1.2671,0.0,2.376,Cluster 2 — Chronic Overstock Buffers
REC-2024-01-WH-35,2024-01,WH-35,Facility South-7 — Madurai South Gateway,South,Madurai,Urban Depot,16106.89,18113.39,70654.39,1884.7,9186.49,13.6,2.05,498.0,0.965,0,58640.85,44000,1.606,2.74,1153676.75,0.91,0.979,2.0,144,0.14,Understock / Shortage,2024,1,1,0,0.8892,-0.1108,0.1507,0.0,1.6058,37.488,131.6,0.0667,-0.1246,61467.9,1.3327,0.0,2.126,Cluster 2 — Chronic Overstock Buffers
REC-2024-02-WH-35,2024-02,WH-35,Facility South-7 — Madurai South Gateway,South,Madurai,Urban Depot,17347.9,18606.38,71912.87,1721.38,9065.32,12.7,1.73,479.0,0.986,0,60265.48,44000,1.634,2.89,682762.53,0.831,0.99,0.8,144,0.236,Overstock,2024,2,1,0,0.9324,-0.0676,0.1362,0.0,1.6344,41.776,124.36,0.0476,-0.0725,62847.55,1.3697,0.0,0.824,Cluster 2 — Chronic Overstock Buffers
REC-2024-03-WH-35,2024-03,WH-35,Facility South-7 — Madurai South Gateway,South,Madurai,Urban Depot,18316.58,23248.58,76844.87,1776.59,8309.5,10.7,1.69,681.0,0.955,0,65870.48,44000,1.746,2.86,7116071.73,0.989,0.93,0.5,144,0.239,Overstock,2024,3,1,0,0.7879,-0.2121,0.1579,0.0,1.7465,43.254,125.86,0.1456,-0.2693,68535.37,1.4971,0.0,0.605,Cluster 2 — Chronic Overstock Buffers
REC-2024-04-WH-35,2024-04,WH-35,Facility South-7 — Madurai South Gateway,South,Madurai,Urban Depot,22371.24,23951.84,78425.47,2279.6,9811.25,10.1,1.78,709.0,0.969,0,65194.82,44000,1.782,3.42,11217260.45,1.144,0.961,0.0,144,0.136,Overstock,2024,4,2,0,0.934,-0.066,0.1762,0.0,1.7824,34.403,105.17,0.1497,-0.0707,68614.22,1.4817,0.0,0.0,Cluster 2 — Chronic Overstock Buffers
REC-2024-05-WH-35,2024-05,WH-35,Facility South-7 — Madurai South Gateway,South,Madurai,Urban Depot,23732.03,27618.4,82311.84,2607.4,11783.78,11.6,1.91,789.0,0.98,0,66616.96,44000,1.871,3.46,1710788.01,1.144,0.925,2.6,144,0.18,Overstock,2024,5,2,0,0.8593,-0.1407,0.1647,0.0,1.8707,31.569,104.05,0.0551,-0.1638,70528.06,1.514,0.0,3.185,Cluster 2 — Chronic Overstock Buffers
REC-2024-06-WH-35,2024-06,WH-35,Facility South-7 — Madurai South Gateway,South,Madurai,Urban Depot,18117.8,20724.39,84918.43,2197.59,10471.39,13.7,2.13,803.0,0.978,0,71150.66,44000,1.93,2.56,10866406.82,1.019,0.99,0.9,144,0.138,Overstock,2024,6,2,0,0.8742,-0.1258,0.1555,0.0,1.93,38.642,140.61,0.1819,-0.1439,74447.04,1.6171,0.0,0.927,Cluster 2 — Chronic Overstock Buffers
REC-2024-07-WH-35,2024-07,WH-35,Facility South-7 — Madurai South Gateway,South,Madurai,Urban Depot,17357.3,18774.77,86335.9,1820.07,10325.15,14.7,1.73,692.0,0.962,0,73280.64,44000,1.962,2.41,6750596.84,0.933,0.974,1.3,144,0.172,Overstock,2024,7,3,0,0.9245,-0.0755,0.1177,0.0,1.9622,47.435,149.22,0.1497,-0.0817,76010.75,1.6655,0.0,1.401,Cluster 2 — Chronic Overstock Buffers
REC-2024-08-WH-35,2024-08,WH-35,Facility South-7 — Madurai South Gateway,South,Madurai,Urban Depot,20121.05,25451.96,91666.81,2256.2,9969.27,11.5,1.94,701.0,0.957,0,78313.24,44000,2.083,2.63,5081347.03,1.011,0.989,0.3,144,0.197,Overstock,2024,8,3,0,0.7906,-0.2094,0.1687,0.0,2.0833,40.629,136.67,0.112,-0.2649,81697.54,1.7798,0.0,0.31,Cluster 2 — Chronic Overstock Buffers
REC-2024-09-WH-35,2024-09,WH-35,Facility South-7 — Madurai South Gateway,South,Madurai,Urban Depot,18557.22,23318.18,96427.77,2036.81,9088.55,11.4,1.89,683.0,0.989,0,84284.0,44000,2.192,2.31,6444972.66,1.079,0.988,0.5,144,0.195,Overstock,2024,9,3,0,0.7958,-0.2042,0.1658,0.0,2.1915,47.343,155.89,0.1368,-0.2566,87339.22,1.9155,0.0,0.518,Cluster 2 — Chronic Overstock Buffers
REC-2024-10-WH-35,2024-10,WH-35,Facility South-7 — Madurai South Gateway,South,Madurai,Urban Depot,25398.17,31403.38,102432.98,3015.44,12751.41,11.5,2.05,734.0,0.978,0,85158.41,44000,2.328,2.98,5670522.32,1.329,0.974,0.2,144,0.187,Overstock,2024,10,4,1,0.8088,-0.1912,0.1783,0.0,2.328,33.969,120.99,0.0938,-0.2364,89681.57,1.9354,0.0,0.216,Cluster 2 — Chronic Overstock Buffers
REC-2024-11-WH-35,2024-11,WH-35,Facility South-7 — Madurai South Gateway,South,Madurai,Urban Depot,31235.17,34204.7,105402.51,3918.28,18702.93,14.2,2.2,1319.0,0.994,0,80822.16,44000,2.396,3.56,13161508.04,1.38,0.99,0.3,144,0.243,Overstock,2024,11,4,1,0.9132,-0.0868,0.1549,0.0,2.3955,26.9,101.23,0.1161,-0.0951,86699.58,1.8369,0.0,0.309,Cluster 2 — Chronic Overstock Buffers
REC-2024-12-WH-35,2024-12,WH-35,Facility South-7 — Madurai South Gateway,South,Madurai,Urban Depot,21390.01,26367.86,110380.36,2648.98,12417.08,13.7,2.09,921.0,0.985,0,93989.81,44000,2.509,2.33,2701768.72,1.153,0.937,0.5,144,0.245,Overstock,2024,12,4,1,0.8112,-0.1888,0.1526,0.0,2.5086,41.669,154.81,0.0768,-0.2327,97963.28,2.1361,0.0,0.594,Cluster 2 — Chronic Overstock Buffers
REC-2023-01-WH-36,2023-01,WH-36,Hub South-8 — Hyderabad Shamshabad DC,South,Hyderabad,Mega Hub,87627.16,111569.33,164125.81,11198.23,83344.59,24.7,2.22,3684.0,0.956,0,63983.88,190000,0.864,6.41,142223147.8025,0.937,0.916,0.6,864,0.086,Overstock,2023,1,1,0,0.7854,-0.2146,0.0899,0.0,0.8638,14.656,56.19,0.1361,-0.2732,80781.22,0.3368,0.0,0.751,Cluster 2 — Chronic Overstock Buffers
REC-2023-02-WH-36,2023-02,WH-36,Hub South-8 — Hyderabad Shamshabad DC,South,Hyderabad,Mega Hub,80221.98,84594.78,168498.61,9799.03,84940.28,28.1,2.09,3584.0,0.961,0,68859.78,190000,0.887,5.71,129471786.53,0.933,0.966,0.2,864,0.079,Overstock,2023,2,1,0,0.9483,-0.0517,0.0744,0.0,0.8868,17.195,63.01,0.1418,-0.0545,83558.33,0.3624,0.0,0.22,Cluster 2 — Chronic Overstock Buffers
REC-2023-03-WH-36,2023-03,WH-36,Hub South-8 — Hyderabad Shamshabad DC,South,Hyderabad,Mega Hub,87390.86,92048.86,173156.61,8635.38,80004.58,24.5,1.68,3160.0,0.992,0,80198.96,190000,0.911,6.06,62401142.38,0.988,0.913,1.1,864,0.211,Overstock,2023,3,1,0,0.9494,-0.0506,0.0686,0.0,0.9114,20.052,59.44,0.0904,-0.0533,93152.03,0.4221,0.0,1.387,Cluster 2 — Chronic Overstock Buffers
REC-2023-04-WH-36,2023-04,WH-36,Hub South-8 — Hyderabad Shamshabad DC,South,Hyderabad,Mega Hub,93766.87,107726.42,187116.16,11382.24,89521.3,25.0,2.01,3029.0,0.985,0,80521.5,190000,0.985,6.01,102849344.9,1.156,0.989,1.6,864,0.128,Overstock,2023,4,2,0,0.8704,-0.1296,0.0804,0.0,0.9848,16.439,59.87,0.1082,-0.1489,97594.86,0.4238,0.0,1.653,Cluster 2 — Chronic Overstock Buffers
REC-2023-05-WH-36,2023-05,WH-36,Hub South-8 — Hyderabad Shamshabad DC,South,Hyderabad,Mega Hub,117589.44,124331.64749999999,213003.07,11950.48,91496.42374999999,25.7,1.68,4324.875,0.996,0,82391.92,190000,1.121,6.62,142223147.8025,1.141,0.99,0.0,864,0.124,Balanced,2023,5,2,0,0.9458,-0.0542,0.0654,0.0,1.1211,17.824,54.34,0.1014,-0.0573,121506.65,0.4336,0.0,0.0,Cluster 2 — Chronic Overstock Buffers
REC-2023-06-WH-36,2023-06,WH-36,Hub South-8 — Hyderabad Shamshabad DC,South,Hyderabad,Mega Hub,86713.62,103612.28,229901.73,8111.51,85286.63,26.7,1.58,2478.0,0.976,0,132447.84,190000,1.21,4.53,142223147.8025,1.012,0.958,0.7,864,0.121,Overstock,2023,6,2,0,0.8369,-0.1631,0.0592,0.0,1.21,28.343,79.54,0.1375,-0.1949,144615.1,0.6971,0.0,0.788,Cluster 2 — Chronic Overstock Buffers
REC-2023-07-WH-36,2023-07,WH-36,Hub South-8 — Hyderabad Shamshabad DC,South,Hyderabad,Mega Hub,71186.8,87166.92,245881.85,7430.32,66515.36,24.9,1.6,2048.0,0.965,0,154716.24875000003,190000,1.294,3.47,92480941.79,0.894,0.935,0.3,864,0.192,Overstock,2023,7,3,0,0.8167,-0.1833,0.0643,0.0,1.2941,33.092,103.62,0.1351,-0.2245,179366.49,0.8143,0.0,0.358,Cluster 2 — Chronic Overstock Buffers
REC-2023-08-WH-36,2023-08,WH-36,Hub South-8 — Hyderabad Shamshabad DC,South,Hyderabad,Mega Hub,86285.44,110439.31,270035.72,9924.34,79527.93,24.2,1.91,2292.0,0.964,0,154716.24875000003,190000,1.421,3.83,73413765.15,0.97,0.99,1.0,864,0.127,Overstock,2023,8,3,0,0.7813,-0.2187,0.0789,0.0,1.4212,27.209,93.89,0.0993,-0.2799,190507.79,0.8143,0.0,1.03,Cluster 2 — Chronic Overstock Buffers
REC-2023-09-WH-36,2023-09,WH-36,Hub South-8 — Hyderabad Shamshabad DC,South,Hyderabad,Mega Hub,97485.88,116844.0,288771.28625,10867.21,91496.42374999999,27.8,1.7,4130.0,0.995,0,154716.24875000003,190000,1.523,4.04,142223147.8025,1.109,0.937,0.0,864,0.108,Understock / Shortage,2023,9,3,0,0.8343,-0.1657,0.0612,0.0,1.5198,26.573,88.87,0.1223,-0.1986,197274.86,0.8143,0.0,0.0,Cluster 2 — Chronic Overstock Buffers
REC-2023-10-WH-36,2023-10,WH-36,Hub South-8 — Hyderabad Shamshabad DC,South,Hyderabad,Mega Hub,124125.97625,124331.64749999999,288771.28625,14154.5,91496.42374999999,27.8,1.62,4178.0,0.961,0,154716.24875000003,190000,1.719,5.18,142223147.8025,1.363,0.99,0.4,864,0.181,Understock / Shortage,2023,10,4,1,0.9983,-0.0017,0.0583,0.0,1.5198,20.401,69.79,0.0961,-0.0017,197274.86,0.8143,0.0,0.412,Cluster 2 — Chronic Overstock Buffers
REC-2023-11-WH-36,2023-11,WH-36,Hub South-8 — Hyderabad Shamshabad DC,South,Hyderabad,Mega Hub,110618.3,122744.55,288771.28625,13812.12,91496.42374999999,25.6,2.18,3352.0,0.965,0,154716.24875000003,190000,1.783,3.92,142223147.8025,1.358,0.936,0.7,864,0.185,Overstock,2023,11,4,1,0.9012,-0.0988,0.0852,0.0,1.5198,20.907,78.32,0.1078,-0.1096,197274.86,0.8143,0.0,0.834,Cluster 2 — Chronic Overstock Buffers
REC-2023-12-WH-36,2023-12,WH-36,Hub South-8 — Hyderabad Shamshabad DC,South,Hyderabad,Mega Hub,109659.74,124331.64749999999,288771.28625,10980.54,91496.42374999999,25.9,1.58,4324.875,0.951,0,154716.24875000003,190000,1.913,3.62,107768889.54,1.185,0.99,1.0,864,0.105,Overstock,2023,12,4,1,0.882,-0.118,0.061,0.0,1.5198,26.298,79.0,0.0947,-0.1338,197274.86,0.8143,0.0,1.03,Cluster 2 — Chronic Overstock Buffers
REC-2024-01-WH-36,2024-01,WH-36,Hub South-8 — Hyderabad Shamshabad DC,South,Hyderabad,Mega Hub,82823.44,93885.88,288771.28625,10029.67,84846.84,27.1,2.09,2814.0,0.954,0,154716.24875000003,190000,1.972,2.65,142223147.8025,0.914,0.982,0.1,864,0.173,Overstock,2024,1,1,0,0.8822,-0.1178,0.0771,0.0,1.5198,28.792,104.6,0.144,-0.1336,203924.45,0.8143,0.0,0.105,Cluster 2 — Chronic Overstock Buffers
REC-2024-02-WH-36,2024-02,WH-36,Hub South-8 — Hyderabad Shamshabad DC,South,Hyderabad,Mega Hub,96250.45,118701.12,288771.28625,9770.36,91496.42374999999,26.4,1.54,4136.0,0.986,0,154716.24875000003,190000,2.09,2.91,17678546.94,0.907,0.944,0.0,864,0.181,Overstock,2024,2,1,0,0.8109,-0.1891,0.0583,0.0,1.5198,29.556,90.01,0.0437,-0.2333,197274.86,0.8143,0.0,0.0,Cluster 2 — Chronic Overstock Buffers
REC-2024-03-WH-36,2024-03,WH-36,Hub South-8 — Hyderabad Shamshabad DC,South,Hyderabad,Mega Hub,105407.78,124331.64749999999,288771.28625,13325.83,91496.42374999999,24.9,2.19,3289.0,0.967,0,154716.24875000003,190000,2.242,2.97,142223147.8025,1.036,0.99,0.8,864,0.168,Overstock,2024,3,1,0,0.8478,-0.1522,0.088,0.0,1.5198,21.67,82.19,0.1131,-0.1795,197274.86,0.8143,0.0,0.824,Cluster 2 — Chronic Overstock Buffers
REC-2024-04-WH-36,2024-04,WH-36,Hub South-8 — Hyderabad Shamshabad DC,South,Hyderabad,Mega Hub,114262.43,124331.64749999999,288771.28625,11867.85,91496.42374999999,25.8,1.57,4324.875,0.97,0,154716.24875000003,190000,2.406,3.0,42125425.5,1.108,0.899,0.3,864,0.12,Overstock,2024,4,2,0,0.919,-0.081,0.0609,0.0,1.5198,24.332,75.82,0.0568,-0.0881,197274.86,0.8143,0.0,0.391,Cluster 2 — Chronic Overstock Buffers
