record_id,date,warehouse_id,warehouse_name,region,city,warehouse_type,monthly_demand,monthly_supply,current_inventory,safety_stock,reorder_point,lead_time_days,lead_time_variability,order_volume,fulfillment_rate,stockout_incidents,overstock_quantity,warehouse_capacity,capacity_utilization,inventory_turnover,historical_demand_variance,seasonal_demand_index,supplier_reliability,transit_delay_days,sku_count,regional_consumption_momentum,inventory_imbalance_risk
REC-2023-01-WH-37,2023-01,WH-37,Depot South-9 — Secunderabad Express,South,Hyderabad,Regional DC,36359.88,37888.49,43265.84,8988.11,19896.07,9.0,4.47,1063,0.956,0,9887.6,82000,0.528,10.08,27217795.73,0.963,0.976,3.9,426,0.049,Overstock
REC-2023-02-WH-37,2023-02,WH-37,Depot South-9 — Secunderabad Express,South,Hyderabad,Regional DC,33966.6,34263.91,43563.15,8121.84,20010.15,10.5,4.33,1001,0.961,0,11370.24,82000,0.531,9.36,24200383.57,0.916,0.916,0.7,426,0.154,Overstock
REC-2023-03-WH-37,2023-03,WH-37,Depot South-9 — Secunderabad Express,South,Hyderabad,Regional DC,35979.04,37410.79,44994.9,7462.09,18615.59,9.3,3.71,1018,0.978,0,15186.18,82000,0.549,9.6,24273999.92,1.015,0.921,0.6,426,0.114,Overstock
REC-2023-04-WH-37,2023-04,WH-37,Depot South-9 — Secunderabad Express,South,Hyderabad,Regional DC,43423.72,46389.81,47960.99,10494.07,24823.9,9.9,4.34,1611,0.986,0,7395.98,82000,0.585,10.86,38782372.52,1.183,0.911,1.1,426,0.157,Overstock
REC-2023-05-WH-37,2023-05,WH-37,Depot South-9 — Secunderabad Express,South,Hyderabad,Regional DC,42191.47,39027.99,44797.51,10185.69,25796.53,11.1,4.33,1606,0.965,0,3722.44,82000,0.546,11.3,25270638.97,1.125,0.942,0.2,426,0.152,Overstock
REC-2023-06-WH-37,2023-06,WH-37,Depot South-9 — Secunderabad Express,South,Hyderabad,Regional DC,38169.46,39840.79,46468.84,7205.78,19420.01,9.6,3.36,1563,0.961,0,16240.16,82000,0.567,9.86,12382484.71,0.996,0.933,0.8,426,0.122,Overstock
REC-2023-07-WH-37,2023-07,WH-37,Depot South-9 — Secunderabad Express,South,Hyderabad,Regional DC,31978.05,31314.76,45805.55,5924.65,16477.41,9.9,3.3,1414,0.96,0,20441.17,82000,0.559,8.38,56507481.84,0.894,0.947,0.3,426,0.093,Overstock
REC-2023-08-WH-37,2023-08,WH-37,Depot South-9 — Secunderabad Express,South,Hyderabad,Regional DC,34935.39,32512.2,43382.36,7496.7,19491.18,10.3,3.87,1294,0.975,0,12646.13,82000,0.529,9.66,27259041.44,0.939,0.894,0.7,426,-0.015,Understock / Shortage
REC-2023-09-WH-37,2023-09,WH-37,Depot South-9 — Secunderabad Express,South,Hyderabad,Regional DC,42698.49,40943.12,41626.99,10766.24,27133.99,11.5,4.53,1230,0.979,0,0.0,82000,0.508,12.31,10327976.02,1.104,0.972,0.1,426,0.103,Overstock
REC-2023-10-WH-37,2023-10,WH-37,Depot South-9 — Secunderabad Express,South,Hyderabad,Regional DC,52505.04,52412.59,41534.54,11098.05,28424.71,9.9,3.78,2135,0.965,0,0.0,82000,0.507,15.17,44849806.09,1.372,0.882,0.3,426,0.124,Overstock
REC-2023-11-WH-37,2023-11,WH-37,Depot South-9 — Secunderabad Express,South,Hyderabad,Regional DC,50798.49,50909.64,41645.69,9502.59,24403.48,8.8,3.33,1818,0.978,0,2988.33,82000,0.508,14.64,39413909.75,1.4,0.907,0.4,426,0.105,Overstock
REC-2023-12-WH-37,2023-12,WH-37,Depot South-9 — Secunderabad Express,South,Hyderabad,Regional DC,46223.43,43700.5,39122.76,9180.5,25204.62,10.4,3.55,1399,0.985,0,147.39,82000,0.477,14.18,64741754.06,1.222,0.913,0.8,426,0.09,Overstock
REC-2024-01-WH-37,2024-01,WH-37,Depot South-9 — Secunderabad Express,South,Hyderabad,Regional DC,35388.04,32581.2,36315.92,8010.33,19924.3,10.1,4.07,1249,0.975,0,4376.12,82000,0.443,11.69,10210979.28,0.987,0.945,2.3,426,0.204,Overstock
REC-2024-02-WH-37,2024-02,WH-37,Depot South-9 — Secunderabad Express,South,Hyderabad,Regional DC,41112.09,41010.41,36214.24,8852.3,21322.97,9.1,3.87,1702,0.975,0,1612.82,82000,0.442,13.62,11339501.72,0.9,0.909,0.3,426,0.249,Overstock
REC-2024-03-WH-37,2024-03,WH-37,Depot South-9 — Secunderabad Express,South,Hyderabad,Regional DC,37877.23,36324.07,34661.08,9531.57,21652.28,9.6,4.55,1033,0.962,0,0.0,82000,0.423,13.11,50606420.32,0.988,0.944,0.9,426,0.144,Overstock
REC-2024-04-WH-37,2024-04,WH-37,Depot South-9 — Secunderabad Express,South,Hyderabad,Regional DC,42465.6,44574.51,36769.99,7923.47,21512.46,9.6,3.31,1185,0.983,0,3372.32,82000,0.448,13.86,15027162.37,1.086,0.892,0.0,426,0.267,Overstock
REC-2024-05-WH-37,2024-05,WH-37,Depot South-9 — Secunderabad Express,South,Hyderabad,Regional DC,45349.64,48873.57,40293.92,9241.68,25265.22,10.6,3.67,1429,0.953,0,1166.18,82000,0.491,13.51,39282878.42,1.146,0.99,0.1,426,0.186,Overstock
REC-2024-06-WH-37,2024-06,WH-37,Depot South-9 — Secunderabad Express,South,Hyderabad,Regional DC,37577.74,34871.01,37587.19,8962.8,20987.68,9.6,4.3,1351,0.986,0,3155.31,82000,0.458,12.0,12676023.72,0.99,0.961,1.8,426,0.222,Overstock
REC-2024-07-WH-37,2024-07,WH-37,Depot South-9 — Secunderabad Express,South,Hyderabad,Regional DC,37952.25,40804.21,40439.15,6868.7,18001.36,8.8,3.27,1255,0.981,0,12134.74,82000,0.493,11.26,53000514.49,0.969,0.937,0.1,426,0.203,Overstock
REC-2024-08-WH-37,2024-08,WH-37,Depot South-9 — Secunderabad Express,South,Hyderabad,Regional DC,35932.95,38756.66,43262.86,8463.54,19962.08,9.6,4.26,1269,0.972,0,10605.47,82000,0.528,9.97,9941196.19,0.968,0.957,1.8,426,0.057,Overstock
REC-2024-09-WH-37,2024-09,WH-37,Depot South-9 — Secunderabad Express,South,Hyderabad,Regional DC,41253.36,43043.08,45052.58,8315.35,20003.8,8.5,3.63,1121,0.971,0,12575.76,82000,0.549,10.99,30183693.56,1.077,0.929,1.6,426,0.186,Overstock
REC-2024-10-WH-37,2024-10,WH-37,Depot South-9 — Secunderabad Express,South,Hyderabad,Regional DC,61091.24,61092.89,45054.23,12476.73,32636.84,9.9,3.65,2630,0.952,0,0.0,82000,0.549,16.27,2811674.5,1.324,0.985,2.0,426,0.153,Overstock
REC-2024-11-WH-37,2024-11,WH-37,Depot South-9 — Secunderabad Express,South,Hyderabad,Regional DC,56781.89,57692.39,45964.73,14282.52,30560.0,8.6,4.54,2018,0.963,0,0.0,82000,0.561,14.82,49784989.83,1.358,0.935,1.0,426,0.065,Overstock
REC-2024-12-WH-37,2024-12,WH-37,Depot South-9 — Secunderabad Express,South,Hyderabad,Regional DC,55833.73,53012.82,43143.82,12413.72,33072.2,11.1,3.97,2445,0.979,0,0.0,82000,0.526,15.53,16721908.89,1.16,0.892,1.8,426,0.257,Overstock
REC-2023-01-WH-38,2023-01,WH-38,Facility South-10 — Vijayawada River Hub,South,Vijayawada,Regional DC,23556.37,14613.24,7943.01,10509.71,25507.27,19.1,8.06,649,0.972,0,0.0,65000,0.122,25.0,22056810.04,0.954,0.769,4.2,546,0.195,Understock / Shortage
REC-2023-02-WH-38,2023-02,WH-38,Facility South-10 — Vijayawada River Hub,South,Vijayawada,Regional DC,23430.9,17956.7,2468.81,11739.2,26188.26,18.5,9.09,689,0.977,0,0.0,65000,0.038,25.0,2960872.49,0.956,0.824,1.7,546,0.223,Understock / Shortage
REC-2023-03-WH-38,2023-03,WH-38,Facility South-10 — Vijayawada River Hub,South,Vijayawada,Regional DC,26994.92,17435.44,26.67,13379.26,29216.28,17.6,8.98,793,0.737,8,0.0,65000,0.0,25.0,4876768.52,1.031,0.81,1.5,546,0.104,Understock / Shortage
REC-2023-04-WH-38,2023-04,WH-38,Facility South-10 — Vijayawada River Hub,South,Vijayawada,Regional DC,23594.49,18574.25,399.81,11700.3,25621.05,17.7,8.96,729,0.788,8,0.0,65000,0.006,25.0,12645087.24,1.16,0.853,0.5,546,0.176,Understock / Shortage
REC-2023-05-WH-38,2023-05,WH-38,Facility South-10 — Vijayawada River Hub,South,Vijayawada,Regional DC,26848.5,17823.74,377.18,10891.15,27626.71,18.7,7.32,743,0.679,4,0.0,65000,0.006,25.0,13965137.56,1.134,0.804,3.1,546,0.225,Understock / Shortage
REC-2023-06-WH-38,2023-06,WH-38,Facility South-10 — Vijayawada River Hub,South,Vijayawada,Regional DC,22554.6,13990.18,500.13,12989.82,25018.94,16.0,10.44,646,0.637,7,0.0,65000,0.008,25.0,8599046.29,0.935,0.712,3.8,546,0.111,Understock / Shortage
REC-2023-07-WH-38,2023-07,WH-38,Facility South-10 — Vijayawada River Hub,South,Vijayawada,Regional DC,24760.64,18150.16,561.05,11653.32,25354.21,16.6,8.53,681,0.753,8,0.0,65000,0.009,25.0,14511146.7,0.949,0.815,1.8,546,0.158,Understock / Shortage
REC-2023-08-WH-38,2023-08,WH-38,Facility South-10 — Vijayawada River Hub,South,Vijayawada,Regional DC,22417.25,14512.46,37.08,9809.75,22886.48,17.5,7.94,974,0.672,8,0.0,65000,0.001,25.0,10005592.88,0.914,0.779,9.2,546,0.167,Understock / Shortage
REC-2023-09-WH-38,2023-09,WH-38,Facility South-10 — Vijayawada River Hub,South,Vijayawada,Regional DC,28295.56,16735.91,478.66,16214.6,31305.57,16.0,10.4,1206,0.593,8,0.0,65000,0.007,25.0,7244192.97,1.074,0.787,2.2,546,0.087,Understock / Shortage
REC-2023-10-WH-38,2023-10,WH-38,Facility South-10 — Vijayawada River Hub,South,Vijayawada,Regional DC,35412.38,26126.7,255.59,16508.99,36221.88,16.7,8.46,1450,0.751,7,0.0,65000,0.004,25.0,11188233.01,1.349,0.833,10.7,546,0.163,Understock / Shortage
REC-2023-11-WH-38,2023-11,WH-38,Facility South-10 — Vijayawada River Hub,South,Vijayawada,Regional DC,37595.45,25260.68,675.14,14955.87,37763.78,18.2,7.2,1565,0.679,11,0.0,65000,0.01,25.0,17429253.26,1.391,0.741,4.0,546,0.118,Understock / Shortage
REC-2023-12-WH-38,2023-12,WH-38,Facility South-10 — Vijayawada River Hub,South,Vijayawada,Regional DC,30697.98,19639.62,370.33,13031.3,30426.82,17.0,7.68,1377,0.662,8,0.0,65000,0.006,25.0,6601999.35,1.136,0.818,1.1,546,0.225,Understock / Shortage
REC-2024-01-WH-38,2024-01,WH-38,Facility South-10 — Vijayawada River Hub,South,Vijayawada,Regional DC,24174.05,14498.23,211.53,11630.04,24361.71,15.8,8.73,1078,0.615,4,0.0,65000,0.003,25.0,11744253.69,0.956,0.787,18.7,546,0.203,Understock / Shortage
REC-2024-02-WH-38,2024-02,WH-38,Facility South-10 — Vijayawada River Hub,South,Vijayawada,Regional DC,22918.85,14512.4,200.85,10236.07,22612.25,16.2,8.08,696,0.642,8,0.0,65000,0.003,25.0,7913858.34,0.883,0.786,1.6,546,0.217,Understock / Shortage
REC-2024-03-WH-38,2024-03,WH-38,Facility South-10 — Vijayawada River Hub,South,Vijayawada,Regional DC,26600.58,16701.34,333.32,12256.03,28748.39,18.6,8.36,1089,0.635,4,0.0,65000,0.005,25.0,4911762.28,1.034,0.778,3.3,546,0.218,Understock / Shortage
REC-2024-04-WH-38,2024-04,WH-38,Facility South-10 — Vijayawada River Hub,South,Vijayawada,Regional DC,29865.57,19490.55,138.88,16777.85,32905.26,16.2,10.19,1068,0.664,11,0.0,65000,0.002,25.0,12235859.71,1.08,0.761,10.0,546,0.152,Understock / Shortage
REC-2024-05-WH-38,2024-05,WH-38,Facility South-10 — Vijayawada River Hub,South,Vijayawada,Regional DC,25542.63,19783.63,228.22,11144.51,25959.24,17.4,7.91,775,0.78,3,0.0,65000,0.004,25.0,25944685.93,1.139,0.836,0.0,546,0.144,Understock / Shortage
REC-2024-06-WH-38,2024-06,WH-38,Facility South-10 — Vijayawada River Hub,South,Vijayawada,Regional DC,28857.65,17322.91,606.26,16140.44,32589.3,17.1,10.14,1001,0.608,6,0.0,65000,0.009,25.0,4090774.71,1.024,0.736,0.2,546,0.251,Understock / Shortage
REC-2024-07-WH-38,2024-07,WH-38,Facility South-10 — Vijayawada River Hub,South,Vijayawada,Regional DC,25071.88,17801.52,422.96,10179.02,26057.88,19.0,7.33,920,0.734,11,0.0,65000,0.007,25.0,3518076.39,0.932,0.777,1.7,546,0.149,Understock / Shortage
REC-2024-08-WH-38,2024-08,WH-38,Facility South-10 — Vijayawada River Hub,South,Vijayawada,Regional DC,30235.38,18379.81,544.3,15142.25,32376.42,17.1,9.08,1291,0.622,8,0.0,65000,0.008,25.0,12725488.62,1.036,0.806,0.3,546,0.172,Understock / Shortage
REC-2024-09-WH-38,2024-09,WH-38,Facility South-10 — Vijayawada River Hub,South,Vijayawada,Regional DC,29613.78,17601.33,343.99,14692.58,33447.97,19.0,9.0,1291,0.613,10,0.0,65000,0.005,25.0,8163536.47,1.054,0.793,1.1,546,0.222,Understock / Shortage
REC-2024-10-WH-38,2024-10,WH-38,Facility South-10 — Vijayawada River Hub,South,Vijayawada,Regional DC,37135.73,26621.06,734.54,18945.77,39989.35,17.0,9.23,1067,0.726,11,0.0,65000,0.011,25.0,61927752.28,1.389,0.804,1.3,546,0.178,Understock / Shortage
REC-2024-11-WH-38,2024-11,WH-38,Facility South-10 — Vijayawada River Hub,South,Vijayawada,Regional DC,32020.56,21457.58,275.57,14824.65,32649.43,16.7,8.4,860,0.693,9,0.0,65000,0.004,25.0,11330306.33,1.38,0.736,1.1,546,0.181,Understock / Shortage
REC-2024-12-WH-38,2024-12,WH-38,Facility South-10 — Vijayawada River Hub,South,Vijayawada,Regional DC,36654.06,24168.57,474.12,15070.67,37674.01,18.5,7.44,1418,0.667,11,0.0,65000,0.007,25.0,8334891.8,1.184,0.781,0.0,546,0.154,Understock / Shortage
REC-2023-01-WH-39,2023-01,WH-39,Depot South-11 — Visakhapatnam Port DC,South,Visakhapatnam,Regional DC,29137.3,31382.91,35077.8,7324.56,18299.61,11.3,4.52,1179,0.995,0,5791.35,72000,0.487,9.97,1453300.99,0.929,0.964,1.2,580,0.126,Overstock
REC-2023-02-WH-39,2023-02,WH-39,Depot South-11 — Visakhapatnam Port DC,South,Visakhapatnam,Regional DC,24779.11,25175.59,35474.28,5140.31,12491.45,8.9,3.71,821,0.979,0,15272.36,72000,0.493,8.38,32087991.71,0.888,0.957,1.4,580,0.193,Overstock
REC-2023-03-WH-39,2023-03,WH-39,Depot South-11 — Visakhapatnam Port DC,South,Visakhapatnam,Regional DC,33382.29,34970.8,37062.79,7337.16,19911.16,11.3,3.95,1347,0.985,0,6145.89,72000,0.515,10.81,51276826.25,0.986,0.902,5.3,580,0.201,Overstock
REC-2023-04-WH-39,2023-04,WH-39,Depot South-11 — Visakhapatnam Port DC,South,Visakhapatnam,Regional DC,31453.38,29340.81,34950.22,8290.17,20556.99,11.7,4.77,1350,0.991,0,1957.97,72000,0.485,10.8,37144682.62,1.109,0.889,0.2,580,0.123,Overstock
REC-2023-05-WH-39,2023-05,WH-39,Depot South-11 — Visakhapatnam Port DC,South,Visakhapatnam,Regional DC,38529.56,41063.4,37484.06,8309.38,21409.43,10.2,3.9,1337,0.965,0,3610.56,72000,0.521,12.33,17692491.18,1.128,0.855,0.7,580,0.05,Overstock
REC-2023-06-WH-39,2023-06,WH-39,Depot South-11 — Visakhapatnam Port DC,South,Visakhapatnam,Regional DC,37740.87,38632.18,38375.37,9487.61,22067.9,10.0,4.53,1292,0.993,0,2076.06,72000,0.533,11.8,32302937.47,1.024,0.936,0.4,580,0.092,Overstock
REC-2023-07-WH-39,2023-07,WH-39,Depot South-11 — Visakhapatnam Port DC,South,Visakhapatnam,Regional DC,28233.29,27574.85,37716.93,5568.65,15732.63,10.8,3.53,927,0.99,0,13631.33,72000,0.524,8.98,6146777.71,0.946,0.859,1.9,580,0.066,Overstock
REC-2023-08-WH-39,2023-08,WH-39,Depot South-11 — Visakhapatnam Port DC,South,Visakhapatnam,Regional DC,27515.5,29437.49,39638.92,6930.56,18670.51,12.8,4.52,902,0.959,0,10572.57,72000,0.551,8.33,3753487.53,0.971,0.92,0.9,580,0.104,Overstock
REC-2023-09-WH-39,2023-09,WH-39,Depot South-11 — Visakhapatnam Port DC,South,Visakhapatnam,Regional DC,35098.56,37619.46,42159.82,9111.31,19640.88,9.0,4.69,1028,0.967,0,8851.97,72000,0.586,9.99,29229337.02,1.117,0.94,0.5,580,0.166,Overstock
REC-2023-10-WH-39,2023-10,WH-39,Depot South-11 — Visakhapatnam Port DC,South,Visakhapatnam,Regional DC,41532.12,38973.43,39601.13,11300.82,28744.31,12.6,4.89,1171,0.954,0,0.0,72000,0.55,12.59,44760565.62,1.383,0.915,2.9,580,0.152,Overstock
REC-2023-11-WH-39,2023-11,WH-39,Depot South-11 — Visakhapatnam Port DC,South,Visakhapatnam,Regional DC,43420.44,42116.25,38296.94,8987.26,26355.44,12.0,3.68,1192,0.963,0,0.0,72000,0.532,13.61,18200129.7,1.399,0.918,1.0,580,0.139,Overstock
REC-2023-12-WH-39,2023-12,WH-39,Depot South-11 — Visakhapatnam Port DC,South,Visakhapatnam,Regional DC,37128.69,35300.55,36468.8,10218.43,25812.48,12.6,4.97,1368,0.959,0,0.0,72000,0.507,12.22,33236198.56,1.161,0.948,1.0,580,0.082,Overstock
REC-2024-01-WH-39,2024-01,WH-39,Depot South-11 — Visakhapatnam Port DC,South,Visakhapatnam,Regional DC,29663.69,31185.6,37990.71,8050.5,19322.7,11.4,4.9,1197,0.994,0,6592.26,72000,0.528,9.37,4251542.99,0.953,0.96,1.0,580,0.124,Overstock
REC-2024-02-WH-39,2024-02,WH-39,Depot South-11 — Visakhapatnam Port DC,South,Visakhapatnam,Regional DC,27127.48,25544.98,36408.21,6863.05,17081.07,11.3,4.54,816,0.971,0,9032.56,72000,0.506,8.94,10202763.77,0.871,0.888,0.5,580,0.125,Overstock
REC-2024-03-WH-39,2024-03,WH-39,Depot South-11 — Visakhapatnam Port DC,South,Visakhapatnam,Regional DC,29705.71,30201.93,36904.43,6073.79,17956.07,12.0,3.63,1033,0.958,0,9837.68,72000,0.513,9.66,4624905.76,1.037,0.867,3.7,580,0.133,Overstock
REC-2024-04-WH-39,2024-04,WH-39,Depot South-11 — Visakhapatnam Port DC,South,Visakhapatnam,Regional DC,43574.49,41423.27,34753.21,9688.6,26392.15,11.5,3.97,1901,0.991,0,0.0,72000,0.483,15.05,5388952.07,1.151,0.947,1.8,580,0.241,Overstock
REC-2024-05-WH-39,2024-05,WH-39,Depot South-11 — Visakhapatnam Port DC,South,Visakhapatnam,Regional DC,46134.32,48304.51,36923.4,9705.11,28773.96,12.4,3.79,1739,0.993,0,0.0,72000,0.513,14.99,6546640.42,1.169,0.896,1.6,580,0.243,Overstock
REC-2024-06-WH-39,2024-06,WH-39,Depot South-11 — Visakhapatnam Port DC,South,Visakhapatnam,Regional DC,32135.08,33225.28,38013.6,7742.84,17704.71,9.3,4.33,1014,0.96,0,8694.63,72000,0.528,10.14,7735974.54,1.0,0.927,0.2,580,0.216,Overstock
REC-2024-07-WH-39,2024-07,WH-39,Depot South-11 — Visakhapatnam Port DC,South,Visakhapatnam,Regional DC,35724.0,38043.17,40332.77,9361.35,24365.43,12.6,4.69,1038,0.997,0,1925.31,72000,0.56,10.63,19203420.84,0.91,0.946,9.9,580,0.213,Overstock
REC-2024-08-WH-39,2024-08,WH-39,Depot South-11 — Visakhapatnam Port DC,South,Visakhapatnam,Regional DC,30365.57,28103.12,38070.32,6025.49,18779.03,12.6,3.53,1191,0.96,0,10253.06,72000,0.529,9.57,14176335.34,0.931,0.936,0.5,580,0.187,Overstock
REC-2024-09-WH-39,2024-09,WH-39,Depot South-11 — Visakhapatnam Port DC,South,Visakhapatnam,Regional DC,37134.76,34863.32,35798.88,10210.14,24692.7,11.7,4.95,1036,0.995,0,0.0,72000,0.497,12.45,22634839.87,1.053,0.904,0.1,580,0.109,Overstock
REC-2024-10-WH-39,2024-10,WH-39,Depot South-11 — Visakhapatnam Port DC,South,Visakhapatnam,Regional DC,45510.48,45503.16,35791.56,9047.64,26341.62,11.4,3.52,1246,0.97,0,0.0,72000,0.497,15.26,85989390.43,1.353,0.883,2.1,580,0.146,Overstock
REC-2024-11-WH-39,2024-11,WH-39,Depot South-11 — Visakhapatnam Port DC,South,Visakhapatnam,Regional DC,52026.71,48552.62,32317.47,14509.94,34626.93,11.6,5.01,2043,0.98,0,0.0,72000,0.449,19.32,31403239.78,1.407,0.94,1.8,580,0.179,Overstock
REC-2024-12-WH-39,2024-12,WH-39,Depot South-11 — Visakhapatnam Port DC,South,Visakhapatnam,Regional DC,43636.84,44018.6,32699.23,10810.46,27101.55,11.2,4.46,1483,0.969,0,0.0,72000,0.454,16.01,55741232.0,1.164,0.947,0.9,580,0.205,Understock / Shortage
REC-2023-01-WH-40,2023-01,WH-40,Depot South-12 — Kochi Maritime Terminal,South,Kochi,Regional DC,28743.05,35634.4,63406.73,4184.44,16448.14,12.8,2.6,943,0.985,0,40681.93,68000,0.932,5.44,11763495.04,0.873,0.951,2.0,504,0.218,Overstock
REC-2023-02-WH-40,2023-02,WH-40,Depot South-12 — Kochi Maritime Terminal,South,Kochi,Regional DC,33286.38,41675.44,71795.79,5169.85,19926.81,13.3,2.77,1052,0.976,0,44114.2,68000,1.056,5.56,20637176.66,0.916,0.969,1.5,504,0.254,Overstock
REC-2023-03-WH-40,2023-03,WH-40,Depot South-12 — Kochi Maritime Terminal,South,Kochi,Regional DC,32899.53,36345.62,75241.88,5354.9,20708.01,14.0,2.89,921,0.99,0,46501.52,68000,1.106,5.25,15887942.84,1.075,0.921,0.2,504,0.206,Overstock
REC-2023-04-WH-40,2023-04,WH-40,Depot South-12 — Kochi Maritime Terminal,South,Kochi,Regional DC,34046.61,36699.94,77895.21,4620.86,18126.02,11.9,2.38,928,0.95,0,52837.9,68000,1.146,5.24,19623278.68,1.126,0.99,0.3,504,0.124,Overstock
REC-2023-05-WH-40,2023-05,WH-40,Depot South-12 — Kochi Maritime Terminal,South,Kochi,Regional DC,38138.58,42937.42,82694.05,6132.95,23930.95,14.0,2.83,1631,0.976,0,49563.68,68000,1.216,5.53,18241405.7,1.078,0.974,2.9,504,0.15,Overstock
REC-2023-06-WH-40,2023-06,WH-40,Depot South-12 — Kochi Maritime Terminal,South,Kochi,Regional DC,29487.63,36126.97,89333.39,4251.44,16341.37,12.3,2.5,867,0.985,0,66614.86,68000,1.314,3.96,17330711.31,0.994,0.99,0.5,504,0.155,Overstock
REC-2023-07-WH-40,2023-07,WH-40,Depot South-12 — Kochi Maritime Terminal,South,Kochi,Regional DC,26811.11,34259.37,96781.65,3431.23,14066.3,11.9,2.24,731,0.971,0,77568.5,68000,1.423,3.32,22067435.38,0.916,0.949,0.7,504,0.182,Overstock
REC-2023-08-WH-40,2023-08,WH-40,Depot South-12 — Kochi Maritime Terminal,South,Kochi,Regional DC,31596.83,36572.31,101757.13,4813.19,20190.31,14.6,2.65,1042,0.959,0,74347.04,68000,1.496,3.73,16874025.71,0.932,0.877,0.7,504,0.098,Overstock
REC-2023-09-WH-40,2023-09,WH-40,Depot South-12 — Kochi Maritime Terminal,South,Kochi,Regional DC,37460.42,40872.7,105169.41,5585.57,21069.21,12.4,2.62,1698,0.957,0,75721.84,68000,1.547,4.27,11949196.31,1.077,0.924,0.9,504,0.14,Overstock
REC-2023-10-WH-40,2023-10,WH-40,Depot South-12 — Kochi Maritime Terminal,South,Kochi,Regional DC,45035.3,50740.67,110874.78,7799.11,26563.82,12.5,3.1,1637,0.956,0,72612.3,68000,1.631,4.87,73798931.79,1.388,0.952,3.4,504,0.175,Overstock
REC-2023-11-WH-40,2023-11,WH-40,Depot South-12 — Kochi Maritime Terminal,South,Kochi,Regional DC,45493.5,48462.17,113843.45,7894.78,25637.24,11.7,3.1,1259,0.961,0,76364.04,68000,1.674,4.8,31104521.05,1.357,0.99,0.5,504,0.127,Overstock
REC-2023-12-WH-40,2023-12,WH-40,Depot South-12 — Kochi Maritime Terminal,South,Kochi,Regional DC,35599.32,40323.55,118567.68,5852.79,19499.2,11.5,2.9,1472,0.988,0,90289.29,68000,1.744,3.6,25267886.33,1.178,0.986,0.3,504,0.125,Overstock
REC-2024-01-WH-40,2024-01,WH-40,Depot South-12 — Kochi Maritime Terminal,South,Kochi,Regional DC,37501.3,44301.58,125367.96,6504.89,21005.39,11.6,3.1,1334,0.973,0,94605.24,68000,1.844,3.59,48050781.9,0.949,0.886,0.8,504,0.256,Overstock
REC-2024-02-WH-40,2024-02,WH-40,Depot South-12 — Kochi Maritime Terminal,South,Kochi,Regional DC,27123.99,28710.09,126954.06,4677.02,16973.23,13.6,3.02,739,0.962,0,102965.3,68000,1.867,2.56,13992038.71,0.88,0.926,0.1,504,0.145,Overstock
REC-2024-03-WH-40,2024-03,WH-40,Depot South-12 — Kochi Maritime Terminal,South,Kochi,Regional DC,36259.34,45109.79,135804.51,6012.46,22812.62,13.9,2.98,1405,0.995,0,103973.2,68000,1.997,3.2,2766509.35,1.051,0.99,0.0,504,0.175,Overstock
REC-2024-04-WH-40,2024-04,WH-40,Depot South-12 — Kochi Maritime Terminal,South,Kochi,Regional DC,41525.89,51052.61,145331.23,5723.86,23303.15,12.7,2.46,1127,0.992,0,113442.29,68000,2.137,3.43,27217534.57,1.1,0.903,0.1,504,0.168,Overstock
REC-2024-05-WH-40,2024-05,WH-40,Depot South-12 — Kochi Maritime Terminal,South,Kochi,Regional DC,44839.51,50246.5,150738.22,7867.81,25205.75,11.6,3.13,1319,0.992,0,113730.76,68000,2.217,3.57,11357000.43,1.157,0.939,0.4,504,0.185,Overstock
REC-2024-06-WH-40,2024-06,WH-40,Depot South-12 — Kochi Maritime Terminal,South,Kochi,Regional DC,32616.06,36909.1,155031.26,4618.71,18861.06,13.1,2.51,1312,0.984,0,129242.14,68000,2.28,2.52,24902054.62,1.005,0.973,0.1,504,0.202,Overstock
REC-2024-07-WH-40,2024-07,WH-40,Depot South-12 — Kochi Maritime Terminal,South,Kochi,Regional DC,28063.66,34139.92,161107.52,4558.41,18590.24,15.0,2.9,742,0.967,0,135679.66,68000,2.369,2.09,14590662.3,0.853,0.906,3.6,504,0.204,Overstock
REC-2024-08-WH-40,2024-08,WH-40,Depot South-12 — Kochi Maritime Terminal,South,Kochi,Regional DC,29632.55,34663.45,166138.42,3865.05,16903.37,13.2,2.27,1305,0.983,0,143437.48,68000,2.443,2.14,20700035.59,0.952,0.895,0.8,504,0.215,Overstock
